user_id,nb_wallets,balance_moyen,balance_max,nb_trans_total,nb_trans_failed,taux_echec_trans,jour,nb_paiements_par_jour,montant_total_par_jour,nb_transferts_30j,nb_ips_diff,nb_modifications_wallet,age_compte_jours,delai_derniere_op,kyc_valide,signup_mode_PERSONNAL
0.0080379978078187,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0084033613445378,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0087687248812568,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0091340884179758,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.010595542564852,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.010960906101571,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.01132626963829,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0116916331750091,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0120569967117281,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0124223602484472,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0127877237851662,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0131530873218852,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0135184508586043,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0138838143953233,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0149799050054804,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0160759956156375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0164413591523565,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0182681768359517,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0186335403726708,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0189989039093898,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0193642674461088,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0197296309828279,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0200949945195469,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0204603580562659,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.020825721592985,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.021191085129704,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.021556448666423,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0219218122031421,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0222871757398611,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0226525392765802,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0230179028132992,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0233832663500182,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0237486298867373,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0241139934234563,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0244793569601753,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0248447204968944,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0252100840336134,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0255754475703324,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0259408111070515,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0263061746437705,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0266715381804895,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0270369017172086,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0274022652539276,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0277676287906466,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0281329923273657,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0284983558640847,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0288637194008038,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0292290829375228,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0295944464742418,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0299598100109609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0303251735476799,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0306905370843989,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.031055900621118,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.031421264157837,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.031786627694556,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0321519912312751,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0325173547679941,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0328827183047131,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0332480818414322,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0336134453781512,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0339788089148702,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0343441724515893,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0347095359883083,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0350748995250273,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0354402630617464,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0358056265984654,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0361709901351845,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0365363536719035,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0369017172086225,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0372670807453416,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0379978078187796,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0387285348922177,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0390938984289367,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0394592619656558,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0398246255023748,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0401899890390939,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0405553525758129,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0409207161125319,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.041286079649251,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.04165144318597,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.042016806722689,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0423821702594081,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0427475337961271,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0431128973328461,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0438436244062842,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0442089879430032,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0445743514797223,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0449397150164413,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0453050785531603,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0456704420898794,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0460358056265984,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0464011691633175,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0467665327000365,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0471318962367555,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0474972597734746,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0478626233101936,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0482279868469126,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0485933503836317,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0489587139203507,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0493240774570697,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0496894409937888,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0500548045305078,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0504201680672268,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0507855316039459,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0511508951406649,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0515162586773839,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.051881622214103,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.052246985750822,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0526123492875411,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0529777128242601,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0533430763609791,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0537084398976982,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0540738034344172,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0544391669711362,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0548045305078553,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0551698940445743,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0555352575812933,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0559006211180124,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0562659846547314,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0566313481914504,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0569967117281695,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0573620752648885,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0577274388016076,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0580928023383266,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0584581658750456,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0591888929484837,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0595542564852027,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0599196200219218,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0602849835586408,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0606503470953598,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0610157106320789,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0613810741687979,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0617464377055169,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.062111801242236,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.062477164778955,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.062842528315674,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0632078918523931,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0635732553891121,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0639386189258311,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0643039824625502,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0646693459992692,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0650347095359883,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0654000730727073,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0657654366094263,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0661308001461454,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0664961636828644,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0668615272195834,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0672268907563025,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0675922542930215,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0679576178297406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0683229813664596,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0686883449031786,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0690537084398976,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0694190719766167,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0697844355133357,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0701497990500548,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0705151625867738,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0708805261234928,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0712458896602119,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0716112531969309,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0719766167336499,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.072341980270369,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.072707343807088,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.073072707343807,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0734380708805261,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0738034344172451,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0741687979539642,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0745341614906832,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0748995250274022,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0752648885641213,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0756302521008403,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,1.0
0.0759956156375593,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
0.0763609791742784,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20198.0,20198.0,0.0,0.0
