id,user_id,wallet,balance,updated_at,trade_balance,currency_id_2.0,currency_id_3.0,currency_id_4.0,currency_id_5.0,currency_id_7.0,currency_id_8.0,currency_id_14.0,currency_id_15.0,currency_id_21.0
0.0014765596160944998,0.003294289897510981,0.0002465483234714004,0.18872742739684986,0.0003698224852071006,0.7042281718309858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015996062507690418,0.0036603221083455345,0.0002465483234714004,0.23328774291924192,0.0001232741617357002,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017226528854435838,0.0036603221083455345,0.0002465483234714004,0.18872742739684986,0.0002465483234714004,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001845699520118125,0.0036603221083455345,0.0002465483234714004,0.18872742739684986,0.0001232741617357002,0.7042375550873239,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001968746154792667,0.0036603221083455345,0.0002465483234714004,0.18872742739684986,0.0002465483234714004,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002091792789467208,0.004026354319180088,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00221483942414175,0.004026354319180088,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002337886058816292,0.004026354319180088,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002460932693490833,0.004026354319180088,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0025839793281653752,0.004392386530014641,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027070259628399164,0.004392386530014641,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0028300725975144584,0.004392386530014641,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0029531192321890004,0.004392386530014641,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0030761658668635415,0.0036603221083455345,0.0001232741617357002,0.18872742739684986,0.0001232741617357002,0.704225352112676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0031992125015380835,0.003294289897510981,0.0001232741617357002,0.18872742739684986,0.0001232741617357002,0.704225352112676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0033222591362126247,0.003294289897510981,0.005670611439842209,0.18872742739684986,0.0001232741617357002,0.704225352112676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0034453057708871667,0.003294289897510981,0.005670611439842209,0.18872742739684986,0.0001232741617357002,0.704225352112676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0035683524055617087,0.004758418740849195,0.0002465483234714004,0.20152493264748808,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0036913990402362507,0.004758418740849195,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003814445674910791,0.004758418740849195,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003937492309585333,0.004758418740849195,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004060538944259875,0.005124450951683748,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004183585578934417,0.005124450951683748,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004306632213608959,0.005124450951683748,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004429678848283499,0.005124450951683748,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004552725482958041,0.005490483162518302,0.0002465483234714004,0.19048448048858646,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004675772117632583,0.005490483162518302,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004798818752307125,0.005490483162518302,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004921865386981667,0.005490483162518302,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0050449120216562076,0.005856515373352855,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00516795865633075,0.005856515373352855,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005291005291005292,0.005856515373352855,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005414051925679834,0.005856515373352855,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005537098560354376,0.006222547584187409,0.0002465483234714004,0.18877363028530378,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005660145195028916,0.006222547584187409,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005783191829703458,0.006222547584187409,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005906238464378,0.006222547584187409,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006029285099052542,0.006954612005856516,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006152331733727084,0.006954612005856516,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006275378368401624,0.006954612005856516,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006398425003076166,0.006954612005856516,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006521471637750708,0.007320644216691069,0.0002465483234714004,0.0,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00664451827242525,0.007320644216691069,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006767564907099792,0.007320644216691069,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0068906115417743325,0.007320644216691069,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007505844715147041,0.007320644216691069,0.0001232741617357002,0.18872742739684986,0.0001232741617357002,0.704225352112676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.007628891349821583,0.007320644216691069,0.005670611439842209,0.18872742739684986,0.0001232741617357002,0.704225352112676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.007751937984496125,0.0,0.0001232741617357002,0.18872742739684986,0.0001232741617357002,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007874984619170668,0.007320644216691069,0.005670611439842209,0.18872742739684986,0.0001232741617357002,0.704225352112676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.007998031253845208,0.008784773060029283,0.005670611439842209,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008121077888519748,0.008784773060029283,0.005670611439842209,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008244124523194292,0.008784773060029283,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008367171157868832,0.008784773060029283,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008490217792543376,0.00951683748169839,0.005670611439842209,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008613264427217916,0.00951683748169839,0.005670611439842209,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008736311061892457,0.00951683748169839,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008859357696567,0.00951683748169839,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00898240433124154,0.0036603221083455345,0.0001232741617357002,0.18872742739684986,0.0001232741617357002,0.704225352112676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.009105450965916084,0.0029282576866764276,0.0001232741617357002,0.18872742739684986,0.0001232741617357002,0.704225352112676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.009228497600590625,0.009882869692532943,0.0002465483234714004,0.2841770723617656,0.0001232741617357002,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009351544235265165,0.009882869692532943,0.0002465483234714004,0.18872742739684986,0.0003698224852071006,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009474590869939709,0.009882869692532943,0.0002465483234714004,0.18872742739684986,0.0003698224852071006,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009597637504614249,0.009882869692532943,0.0002465483234714004,0.18872742739684986,0.0003698224852071006,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009720684139288793,0.01061493411420205,0.005670611439842209,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009843730773963333,0.01061493411420205,0.005670611439842209,0.18872742743307777,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009966777408637873,0.01061493411420205,0.0007396449704142012,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010089824043312417,0.01061493411420205,0.0007396449704142012,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010212870677986957,0.010980966325036604,0.005670611439842209,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010335917312661501,0.010980966325036604,0.005670611439842209,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010458963947336041,0.010980966325036604,0.0007396449704142012,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010582010582010581,0.010980966325036604,0.0007396449704142012,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010705057216685125,0.011346998535871157,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010828103851359665,0.011346998535871157,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01095115048603421,0.011346998535871157,0.0007396449704142012,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01107419712070875,0.011346998535871157,0.0007396449704142012,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011197243755383293,0.01171303074670571,0.0003698224852071006,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011320290390057833,0.01171303074670571,0.0003698224852071006,0.18872742743307777,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011443337024732374,0.01171303074670571,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011566383659406917,0.01171303074670571,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011689430294081458,0.012079062957540264,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011812476928756001,0.012079062957540264,0.0002465483234714004,0.18872742743307777,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011935523563430542,0.012079062957540264,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012058570198105082,0.012079062957540264,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012181616832779626,0.013177159590043924,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012304663467454166,0.013177159590043924,0.0002465483234714004,0.18872742743307777,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01242771010212871,0.013177159590043924,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01255075673680325,0.013177159590043924,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01267380337147779,0.014641288433382138,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012796850006152334,0.014641288433382138,0.0002465483234714004,0.18872742743307777,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012919896640826874,0.014641288433382138,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013042943275501418,0.014641288433382138,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013165989910175958,0.016471449487554905,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013289036544850499,0.016471449487554905,0.0002465483234714004,0.18872742743307777,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013412083179525042,0.016471449487554905,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013535129814199583,0.016471449487554905,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013658176448874126,0.017203513909224012,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013781223083548667,0.017203513909224012,0.0002465483234714004,0.18872742743307777,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013904269718223207,0.017203513909224012,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01402731635289775,0.017203513909224012,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014150362987572291,0.017569546120058566,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014273409622246835,0.017569546120058566,0.0002465483234714004,0.18872742743307777,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014396456256921375,0.017569546120058566,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014519502891595915,0.017569546120058566,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014642549526270459,0.0029282576866764276,0.0001232741617357002,0.18872742739684986,0.0001232741617357002,0.704225352112676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.014765596160945,0.0036603221083455345,0.0001232741617357002,0.18872769874381187,0.0001232741617357002,0.704225352112676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.014888642795619543,0.01793557833089312,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015011689430294083,0.01793557833089312,0.0002465483234714004,0.18872742743307777,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015134736064968624,0.01793557833089312,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015257782699643167,0.01793557833089312,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015380829334317708,0.018301610541727673,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015503875968992251,0.018301610541727673,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01562692260366679,0.018301610541727673,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015749969238341332,0.018301610541727673,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015873015873015876,0.018667642752562226,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015996062507690416,0.018667642752562226,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01611910914236496,0.018667642752562226,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0162421557770395,0.018667642752562226,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016857388950412208,0.019399707174231333,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01698043558508675,0.019399707174231333,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017103482219761292,0.019399707174231333,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017226528854435832,0.019399707174231333,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017349575489110376,0.022693997071742314,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017472622123784916,0.022693997071742314,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017595668758459457,0.022693997071742314,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017718715393134,0.022693997071742314,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01784176202780854,0.023060029282576867,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017964808662483085,0.023060029282576867,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018087855297157625,0.023060029282576867,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018210901931832165,0.023060029282576867,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01833394856650671,0.024158125915080528,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01845699520118125,0.024158125915080528,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018580041835855793,0.024158125915080528,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018703088470530333,0.024158125915080528,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018826135105204873,0.024890190336749635,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018949181739879417,0.024890190336749635,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019072228374553957,0.024890190336749635,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019195275009228498,0.024890190336749635,0.0002465483234714004,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01931832164390304,0.025256222547584188,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01944136827857758,0.025256222547584188,0.0001232741617357002,0.18872742739684986,0.0004930966469428008,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
